t,k,L,epsilon,dkdt,residual
3.6143572621035056,0.028827617494427867,0.3261347554300921,0.009004659469497845,-0.00902630845113861,-2.1648981640764314e-05
3.6227045075125206,0.028752453392011358,0.3264186998501802,0.008961662454148688,-0.008983160961823167,-2.1498507674478848e-05
3.6310517529215356,0.028677648196233824,0.32670227278164204,0.008918963645675997,-0.008940313049912163,-2.1349404236165742e-05
3.6393989983305506,0.028603199417889285,0.32698547551964496,0.008876560333880906,-0.008897761989778541,-2.120165589763502e-05
3.6477462437395656,0.02852910459039445,0.32726830935202783,0.008834449839008239,-0.008855505086444282,-2.1055247436042868e-05
3.656093489148581,0.028455361269534615,0.3275507755593585,0.008792629511339497,-0.008813539675174065,-2.091016383456816e-05
3.664440734557596,0.028381967033212916,0.3278328754149906,0.00875109673079215,-0.008771863121065815,-2.0766390273664267e-05
3.672787979966611,0.028308919481202965,0.32811461018511945,0.008709848906525142,-0.008730472818658797,-2.0623912133654193e-05
3.681135225375626,0.028236216234904757,0.32839598112883794,0.008668883476550445,-0.008689366191537928,-2.04827149874829e-05
3.689482470784641,0.028163854937103834,0.3286769894981917,0.008628197907350631,-0.008648540691950535,-2.0342784599903727e-05
3.697829716193656,0.028091833251733627,0.3289576365382332,0.00858778969350231,-0.00860799380042665,-2.020410692434027e-05
3.706176961602671,0.028020148863640952,0.32923792348707626,0.008547656357305323,-0.008567723025403984,-2.0066668098660603e-05
3.714524207011686,0.0279487994783546,0.32951785157594926,0.00850779544841764,-0.00852772590286155,-1.9930454443909187e-05
3.722871452420701,0.027877782821856954,0.32979742202924806,0.008468204543495804,-0.00848799999595684,-1.9795452461036922e-05
3.731218697829716,0.02780709664035866,0.33007663606458837,0.008428881245840868,-0.008448542894668343,-1.9661648827475064e-05
3.739565943238731,0.02773673870007618,0.3303554948928579,0.008389823185049706,-0.008409352215445365,-1.952903039565898e-05
3.747913188647746,0.027666706787012326,0.3306339997182676,0.008351028016671626,-0.008370425600860765,-1.9397584189138894e-05
3.756260434056761,0.02759699870673961,0.3309121517384025,0.008312493421870161,-0.008331760719270775,-1.9267297400614447e-05
3.764607679465776,0.027527612284186435,0.33118995214427216,0.008274217107089995,-0.008293355264479718,-1.9138157389722923e-05
3.7729549248747913,0.027458545363426085,0.33146740212036074,0.008236196803728883,-0.008255206955409378,-1.9010151680494414e-05
3.7813021702838063,0.027389795807468417,0.3317445028446762,0.00819843026781453,-0.008217313535771709,-1.8883267957178068e-05
3.7896494156928213,0.02732136149805427,0.33202125548879935,0.008160915279686303,-0.008179672773750424,-1.8757494064120667e-05
3.7979966611018363,0.02725324033545255,0.3322976612179324,0.008123649643681723,-0.008142282461683914,-1.8632818002191354e-05
3.8063439065108513,0.02718543023825988,0.3325737211909469,0.00808663118782763,-0.00810514041575483,-1.850922792719957e-05
3.8146911519198663,0.02711792914320289,0.3328494365604313,0.008049857763535978,-0.008068244475681885,-1.8386712145906925e-05
3.8230383973288813,0.02705073500494299,0.333124808472738,0.008013327245304135,-0.008031592504420093,-1.8265259115957805e-05
3.8313856427378963,0.026983845795883688,0.33339983806803014,0.007977037530419643,-0.007995182387861899,-1.8144857442255538e-05
3.8397328881469113,0.026917259505980354,0.33367452648032764,0.007940986538669365,-0.007959012034544521,-1.8025495875156547e-05
3.8480801335559263,0.026850974142552397,0.33394887483755314,0.007905172212052924,-0.007923079375361075,-1.7907163308151022e-05
3.8564273789649413,0.026784987730097864,0.3342228842615771,0.007869592514500375,-0.007887382363276574,-1.7789848776199324e-05
3.8647746243739562,0.02671929831011038,0.334496555868263,0.007834245431594037,-0.007851918973047267,-1.767354145323051e-05
3.8731218697829712,0.02665390394089841,0.3347698907675114,0.007799128970294427,-0.00781668720094375,-1.755823064932341e-05
3.8814691151919867,0.026588802697406804,0.33504289006330445,0.007764241158670193,-0.007781685064482513,-1.7443905812319915e-05
3.8898163606010017,0.026523992671040608,0.3353155548537492,0.007729580045632022,-0.007746910602151047,-1.7330556519024737e-05
3.8981636060100167,0.026459471969491093,0.335587886231121,0.007695143700670427,-0.007712361873151163,-1.721817248073656e-05
3.9065108514190316,0.026395238716563962,0.3358598852819062,0.007660930213597357,-0.007678036957133871,-1.7106743536514715e-05
3.9148580968280466,0.026331291052009726,0.33613155308684467,0.007626937694291578,-0.007643933953944693,-1.6996259653115006e-05
3.9232053422370616,0.026267627131356205,0.33640289072097174,0.007593164272447744,-0.007610050983369865,-1.6886710922120463e-05
3.9315525876460766,0.02620424512574312,0.33667389925366,0.007559608097329106,-0.007576386184888317,-1.677808755921103e-05
3.9398998330550916,0.026141143221758735,0.33694457974866016,0.0075262673375238055,-0.007542937717426534,-1.6670379902728946e-05
3.9482470784641066,0.02607831962127857,0.3372149332641425,0.007493140180704671,-0.007509703759114528,-1.656357840985629e-05
3.9565943238731216,0.026015772541306076,0.33748496085273677,0.007460224833392497,-0.007476682507048693,-1.6457673656196034e-05
3.9649415692821366,0.02595350021381532,0.33775466356157274,0.007427519520722714,-0.007443872177057553,-1.6352656334839635e-05
3.9732888146911516,0.025891500885595598,0.33802404243231954,0.007395022486215406,-0.007411271003469055,-1.624851725364959e-05
3.9816360601001666,0.025829772818097972,0.3382930985012254,0.0073627319915486305,-0.007378877238882087,-1.6145247333456195e-05
3.9899833055091816,0.02576831428728371,0.33856183279915647,0.007330646316334972,-0.0073466891539413215,-1.6042837606349697e-05
3.998330550918197,0.025707123583474573,0.3388302463516355,0.007298763757901284,-0.007314705037118063,-1.5941279216779257e-05
4.006677796327212,0.025646199011204945,0.33909834017888,0.00726708263107157,-0.007282923194486646,-1.5840563415075483e-05
4.0150250417362265,0.0255855388890758,0.33936611529584054,0.007235601267952952,-0.007251341949512158,-1.5740681559205973e-05
4.023372287145242,0.025525141549610417,0.339633572712238,0.007204318017724664,-0.007219959642838836,-1.564162511417163e-05
4.0317195325542565,0.02546500533911188,0.339900713432601,0.007173231246430038,-0.007188774632077344,-1.5543385647305563e-05
4.040066777963272,0.025405128617522314,0.34016753845630265,0.007142339336771441,-0.007157785291600716,-1.544595482927489e-05
4.0484140233722865,0.02534550975828382,0.34043404877759753,0.007111640687908073,-0.007126990012339629,-1.5349324431555844e-05
4.056761268781302,0.025286147148201116,0.34070024538565735,0.007081133715256651,-0.0070963872015819,-1.5253486325248963e-05
4.065108514190317,0.02522703918730582,0.3409661292646075,0.00705081685029484,-0.007065975282775749,-1.5158432480909083e-05
4.073455759599332,0.02516818428872239,0.34123170139356207,0.007020688540367498,-0.007035752695331299,-1.5064154963800869e-05
4.081803005008347,0.02510958087853568,0.3414969627466597,0.006990747248495583,-0.007005717894431607,-1.4970645936023853e-05
4.090150250417362,0.02505122739566009,0.341761914293098,0.00696099145318775,-0.0069758693508417124,-1.4877897653962392e-05
4.098497495826377,0.024993122291710277,0.34202655699716855,0.006931419648254579,-0.0069462055507212295,-1.4785902466650687e-05
4.106844741235392,0.024935264030873427,0.3422908918182912,0.00690203034262536,-0.006916724995440049,-1.4694652814688583e-05
4.115191986644407,0.024877651089783067,0.342554919711048,0.00687282206016746,-0.006887426201396263,-1.4604141228802617e-05
4.123539232053422,0.024820281957394358,0.3428186416252169,0.006843793339508154,-0.00685830769983764,-1.451436032948606e-05
4.131886477462437,0.024763155134860902,0.3430820585058054,0.0068149427338589415,-0.0068293680366837695,-1.4425302824827915e-05
4.140233722871452,0.024706269135412996,0.3433451712930835,0.006786268810842286,-0.006800605772350643,-1.433696150835665e-05
4.148580968280467,0.02464962248423735,0.3436079809226166,0.006757770152320734,-0.006772019481581681,-1.4249329260947532e-05
4.156928213689482,0.024593213718358212,0.34387048832529776,0.006729445354228393,-0.006743607753274539,-1.4162399046145809e-05
4.165275459098497,0.024537041386519912,0.3441326944273807,0.0067012930264047045,-0.006715369190316123,-1.4076163911418312e-05
4.173622704507513,0.024481104049070793,0.34439460015051093,0.006673311792430515,-0.006687302409417617,-1.3990616987102217e-05
4.181969949916527,0.0244254002778485,0.34465620641175804,0.006645500289466369,-0.006659406040948612,-1.390575148224344e-05
4.190317195325543,0.024369928656066644,0.34491751412364674,0.006617857168093025,-0.0066316787287796775,-1.3821560686652287e-05
